Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input_C,input_type,ambient_temperature,convection_coefficient,shape,length,height,diameter_of_hx,density,thermal_conductivity,specific_heat
12394.0,215.83,265.58,229.18,265.9189433732344,temperature,300,20,cylindrical,20,3,3,200,2,400
12534.0,216.55,266.55,229.97,266.9016691597484,temperature,300,20,cylindrical,20,3,3,200,2,400
12674.0,217.28,267.52,230.76,267.88439494626243,temperature,300,20,cylindrical,20,3,3,200,2,400
12824.0,218.05,268.56,231.62,268.9373154318132,temperature,300,20,cylindrical,20,3,3,200,2,400
12964.0,218.78,269.53,232.41,269.9200412183273,temperature,300,20,cylindrical,20,3,3,200,2,400
13114.0,219.56,270.58,233.26,270.97296170387807,temperature,300,20,cylindrical,20,3,3,200,2,400
13254.0,220.27,271.55,234.03,271.9556874903921,temperature,300,20,cylindrical,20,3,3,200,2,400
13394.0,220.98,272.52,234.8,272.93841327690615,temperature,300,20,cylindrical,20,3,3,200,2,400
13544.0,221.75,273.56,235.64,273.9913337624569,temperature,300,20,cylindrical,20,3,3,200,2,400
13684.0,222.47,274.53,236.42,274.974059548971,temperature,300,20,cylindrical,20,3,3,200,2,400
13834.0,223.24,275.57,237.27,276.0269800345218,temperature,300,20,cylindrical,20,3,3,200,2,400
13974.0,223.97,276.54,238.06,277.0097058210358,temperature,300,20,cylindrical,20,3,3,200,2,400
14114.0,224.7,277.51,238.85,277.99243160754986,temperature,300,20,cylindrical,20,3,3,200,2,400
14264.0,225.48,278.55,239.71,279.04535209310063,temperature,300,20,cylindrical,20,3,3,200,2,400
14400.0,226.2,279.49,240.48,280.0,temperature,300,20,cylindrical,20,3,3,200,2,400
